,id,mssubclass,lotconfig,neighborhood,bldgtype,housestyle,yearbuilt,yearremod/add,roofstyle,roofmatl,masvnrtype,masvnrarea,foundation,totalbsmtsf,grlivarea,fullbath,totrmsabvgrd,garagefinish,garagecars,saletype,saleprice,agesold,total_sqft,totalqual,combined_exterior
1696,1542,20,CulDSac,Crawfor,1Fam,1Story,1954,2006,Hip,CompShg,BrkFace,72.0,CBlock,1296.0,1640,1,7,1.0,2.0,WD ,224000,54,3860.0,17.0,HdBoardHdBoard
1697,1163,160,Inside,Somerst,TwnhsE,2Story,2005,2005,Gable,CompShg,None,0.0,PConc,600.0,1200,2,5,2.0,2.0,WD ,165000,3,2280.0,18.0,MetalSdMetalSd
1698,205,70,Inside,OldTown,1Fam,2Story,1920,1993,Gable,CompShg,None,0.0,BrkTil,662.0,1324,1,6,1.0,1.0,WD ,122000,90,2166.0,15.0,VinylSdVinylSd
1699,2261,20,Inside,Timber,1Fam,1Story,2006,2007,Hip,CompShg,None,0.0,PConc,1546.0,1564,2,6,2.0,2.0,New,267300,1,3612.0,21.0,VinylSdVinylSd
1700,423,60,Inside,NridgHt,1Fam,2Story,2008,2009,Hip,CompShg,Stone,860.0,PConc,1926.0,3140,3,11,3.0,3.0,New,485000,1,5886.0,24.0,VinylSdVinylSd
1701,2687,50,Inside,OldTown,1Fam,1.5Fin,1962,1962,Gable,CompShg,None,0.0,CBlock,1595.0,2486,2,8,1.0,2.0,WD ,220000,44,4657.0,15.0,BrkFaceWd Sdng
1702,1436,60,Corner,CollgCr,1Fam,2Story,1997,1997,Gable,CompShg,BrkFace,128.0,PConc,864.0,1771,2,6,2.0,2.0,WD ,215700,11,3235.0,17.0,VinylSdVinylSd
1703,444,20,Inside,NridgHt,1Fam,1Story,2004,2005,Gable,CompShg,Stone,42.0,PConc,1836.0,1836,2,7,3.0,3.0,WD ,280000,5,4534.0,21.0,MetalSdMetalSd
1704,1067,20,Corner,NridgHt,1Fam,1Story,2003,2004,Gable,CompShg,BrkFace,504.0,PConc,1603.0,1575,2,7,3.0,3.0,WD ,284000,5,3910.0,20.0,VinylSdVinylSd
1705,2290,180,Inside,MeadowV,Twnhs,SFoyer,1970,1970,Gable,CompShg,None,0.0,CBlock,630.0,630,1,3,0.0,0.0,WD ,84500,37,1260.0,14.0,CemntBdCemntBd
1706,168,20,Inside,NAmes,1Fam,1Story,1963,1984,Hip,CompShg,BrkFace,218.0,CBlock,1395.0,1395,1,7,2.0,2.0,WD ,192000,47,3230.0,15.0,Wd SdngWd Sdng
1707,2643,70,Inside,OldTown,1Fam,2Story,1930,1950,Gable,CompShg,None,0.0,BrkTil,502.0,1004,1,5,1.0,1.0,WD ,105000,76,1706.0,17.0,Wd SdngWd Sdng
1708,2802,20,Inside,CollgCr,1Fam,1Story,2004,2005,Hip,CompShg,None,0.0,PConc,1860.0,1836,2,8,3.0,2.0,WD ,216837,2,4180.0,19.0,VinylSdVinylSd
1709,1224,20,Inside,NAmes,1Fam,1Story,1960,1960,Gable,CompShg,BrkFace,203.0,CBlock,1296.0,1496,2,6,2.0,2.0,WD ,141500,48,3242.0,14.0,MetalSdMetalSd
1710,1382,20,FR2,Sawyer,1Fam,1Story,1967,2003,Gable,CompShg,None,0.0,CBlock,894.0,894,1,5,2.0,2.0,WD ,130000,41,2238.0,15.0,VinylSdVinylSd
1711,853,20,Inside,CollgCr,1Fam,1Story,1978,1978,Gable,CompShg,BrkFace,136.0,CBlock,1040.0,1040,2,5,0.0,0.0,WD ,124000,31,2080.0,15.0,HdBoardHdBoard
1713,2585,20,Inside,NAmes,1Fam,1Story,1952,2003,Gable,CompShg,None,0.0,CBlock,1008.0,1008,1,4,2.0,1.0,WD ,139500,54,2296.0,14.0,MetalSdMetalSd
1714,2193,20,Inside,Edwards,1Fam,1Story,1955,1955,Gable,CompShg,None,0.0,CBlock,864.0,864,1,5,1.0,2.0,COD,79275,52,2256.0,13.0,WdShingPlywood
1715,2262,20,Inside,Timber,1Fam,1Story,2006,2006,Hip,CompShg,BrkFace,32.0,PConc,1476.0,1484,2,6,2.0,2.0,WD ,265900,1,3432.0,21.0,VinylSdVinylSd
1716,1528,30,Inside,SWISU,1Fam,1Story,1930,1950,Gable,CompShg,None,0.0,BrkTil,768.0,790,1,4,1.0,1.0,WD ,91000,78,1718.0,16.0,Wd SdngWd Sdng
1717,370,60,Inside,Gilbert,1Fam,2Story,1977,1977,Gable,CompShg,BrkFace,157.0,PConc,1122.0,1934,2,6,1.0,2.0,WD ,185000,32,3623.0,15.0,HdBoardWd Sdng
1718,2629,20,Inside,NAmes,1Fam,1Story,1959,1959,Gable,CompShg,None,0.0,CBlock,1150.0,1150,1,6,2.0,1.0,WD ,141000,47,2600.0,14.0,BrkFaceWd Sdng
1719,1703,60,Corner,NridgHt,1Fam,2Story,2007,2008,Gable,CompShg,None,0.0,PConc,1582.0,2152,2,7,1.0,2.0,New,260116,0,4462.0,20.0,VinylSdVinylSd
1720,793,30,Inside,Edwards,1Fam,1Story,1941,1950,Hip,CompShg,None,0.0,CBlock,672.0,672,1,4,1.0,1.0,WD ,113000,68,1578.0,13.0,MetalSdMetalSd
1721,1429,80,Corner,SawyerW,1Fam,SLvl,1995,1995,Gable,CompShg,BrkFace,302.0,PConc,1401.0,1511,2,6,3.0,3.0,WD ,225000,13,3723.0,20.0,VinylSdVinylSd
1722,648,30,Corner,NAmes,1Fam,1Story,1945,1950,Gable,CompShg,None,0.0,CBlock,793.0,793,1,4,1.0,1.0,WD ,113000,64,1826.0,13.0,MetalSdMetalSd
1723,279,80,Inside,Edwards,1Fam,SLvl,1975,1975,Gable,CompShg,None,0.0,CBlock,1008.0,1096,1,5,1.0,1.0,WD ,125200,35,2456.0,15.0,PlywoodPlywood
1724,1705,60,Inside,NridgHt,1Fam,2Story,2007,2007,Gable,CompShg,Stone,120.0,PConc,918.0,2100,2,8,3.0,3.0,New,319500,0,3804.0,23.0,VinylSdVinylSd
1725,1257,50,Inside,NAmes,1Fam,1.5Fin,1945,1950,Gable,CompShg,None,0.0,CBlock,913.0,1558,1,6,1.0,1.0,WD ,140000,63,2759.0,14.0,MetalSdMetalSd
1726,2894,20,Inside,Timber,1Fam,1Story,1958,1958,Gable,Tar&Grv,None,0.0,CBlock,1632.0,1650,1,6,1.0,2.0,WD ,250764,48,3800.0,16.0,PlywoodPlywood
1727,1062,60,Inside,NridgHt,1Fam,2Story,2007,2007,Hip,CompShg,Stone,108.0,PConc,948.0,2088,2,10,3.0,3.0,WD ,250000,1,3692.0,21.0,VinylSdVinylSd
1728,1729,60,Inside,Gilbert,1Fam,2Story,2005,2006,Gable,CompShg,None,0.0,PConc,768.0,1536,2,6,3.0,2.0,WD ,176000,2,2704.0,18.0,VinylSdVinylSd
1729,1925,20,Inside,NAmes,1Fam,1Story,1957,1969,Gable,CompShg,BrkFace,289.0,CBlock,1331.0,1721,1,8,1.0,2.0,WD ,174850,50,3516.0,15.0,Wd SdngWd Sdng
1730,415,160,Inside,NPkVill,TwnhsE,2Story,1978,1978,Gable,CompShg,None,0.0,CBlock,804.0,1548,2,7,1.0,2.0,WD ,147000,31,2792.0,16.0,PlywoodBrk Cmn
1731,78,120,Inside,SawyerW,TwnhsE,1Story,1979,1979,Gable,CompShg,None,0.0,CBlock,918.0,918,2,5,1.0,1.0,WD ,99500,31,2100.0,16.0,PlywoodPlywood
1732,428,60,Inside,NridgHt,1Fam,2Story,2009,2009,Gable,CompShg,None,0.0,PConc,1365.0,2690,2,8,2.0,3.0,New,398800,0,4919.0,23.0,VinylSdVinylSd
1733,1756,60,Inside,Gilbert,1Fam,2Story,1999,2000,Gable,CompShg,None,0.0,PConc,953.0,1647,2,7,2.0,2.0,WD ,175000,8,3060.0,16.0,VinylSdVinylSd
1734,1280,20,Inside,NAmes,1Fam,1Story,1954,1954,Gable,CompShg,None,0.0,CBlock,825.0,825,1,4,1.0,1.0,WD ,109500,54,2000.0,14.0,MetalSdMetalSd
1735,1928,20,Inside,NAmes,1Fam,1Story,1970,1970,Gable,CompShg,None,0.0,CBlock,1657.0,1657,2,7,1.0,2.0,WD ,163500,37,3798.0,16.0,PlywoodPlywood
1736,2671,30,Corner,BrkSide,1Fam,1Story,1941,1950,Gable,CompShg,None,0.0,CBlock,788.0,788,1,4,0.0,0.0,WD ,100000,65,1576.0,13.0,WdShingWdShing
1737,2501,60,Inside,NoRidge,1Fam,2Story,1992,1993,Gable,CompShg,BrkFace,692.0,PConc,1334.0,2826,2,9,2.0,3.0,WD ,334000,14,5048.0,21.0,HdBoardImStucc
1738,225,20,Inside,Sawyer,1Fam,1Story,1968,1968,Hip,CompShg,None,0.0,CBlock,864.0,864,1,4,1.0,1.0,WD ,137250,42,2008.0,14.0,HdBoardHdBoard
1739,2317,60,Corner,Gilbert,1Fam,2Story,2005,2006,Gable,CompShg,BrkFace,456.0,PConc,1392.0,2462,2,9,2.0,2.0,New,320000,1,4430.0,19.0,VinylSdVinylSd
1740,160,20,Corner,NAmes,1Fam,1Story,1959,2006,Gable,CompShg,None,0.0,CBlock,1063.0,1287,1,7,3.0,2.0,WD ,162000,51,2926.0,15.0,Wd SdngWd Sdng
1741,100,20,Inside,Somerst,1Fam,1Story,2009,2009,Gable,CompShg,Stone,432.0,PConc,1470.0,1478,2,7,3.0,2.0,New,222000,1,3432.0,21.0,MetalSdMetalSd
1742,482,60,Inside,Gilbert,1Fam,2Story,2003,2003,Gable,CompShg,None,0.0,PConc,698.0,1342,2,7,3.0,2.0,WD ,178000,6,2433.0,19.0,VinylSdVinylSd
1743,177,30,Corner,OldTown,1Fam,1Story,1940,1992,Gable,CompShg,Stone,294.0,CBlock,788.0,804,1,4,1.0,1.0,WD ,119000,70,1832.0,15.0,MetalSdMetalSd
1744,1971,60,Inside,NAmes,1Fam,2Story,1962,1962,Gable,CompShg,BrkFace,288.0,CBlock,864.0,1812,2,8,2.0,1.0,WD ,169500,45,2940.0,14.0,VinylSdVinylSd
1745,484,60,Inside,Gilbert,1Fam,2Story,2000,2000,Gable,CompShg,None,0.0,PConc,952.0,2256,2,8,3.0,2.0,WD ,236000,9,3762.0,19.0,VinylSdVinylSd
1746,1561,120,Inside,Crawfor,TwnhsE,1Story,2007,2008,Hip,CompShg,Stone,186.0,PConc,1596.0,1648,2,5,3.0,2.0,New,294464,1,3769.0,23.0,CemntBdCemntBd
1747,992,60,Inside,NAmes,1Fam,2Story,1969,1969,Gable,CompShg,None,0.0,CBlock,952.0,2112,2,9,1.0,2.0,WD ,206900,39,3640.0,14.0,HdBoardHdBoard
1748,73,60,Inside,SawyerW,1Fam,2Story,2004,2004,Gable,CompShg,None,0.0,PConc,956.0,2084,2,8,2.0,2.0,WD ,233000,6,3658.0,19.0,VinylSdVinylSd
1749,2646,30,Inside,OldTown,1Fam,1Story,1924,1950,Gable,CompShg,None,0.0,BrkTil,1032.0,1032,1,5,1.0,1.0,COD,108000,82,2344.0,15.0,MetalSdMetalSd
1750,994,60,Inside,Gilbert,1Fam,2Story,1995,1996,Gable,CompShg,BrkFace,119.0,PConc,680.0,1470,2,7,3.0,2.0,WD ,165000,13,2570.0,16.0,VinylSdVinylSd
1751,2138,20,CulDSac,CollgCr,1Fam,1Story,1977,1977,Gable,CompShg,None,0.0,CBlock,1040.0,1040,1,5,1.0,2.0,WD ,134900,30,2828.0,15.0,CemntBdCemntBd
1752,2013,45,Inside,BrkSide,1Fam,1.5Unf,1939,1950,Gable,CompShg,None,0.0,BrkTil,884.0,884,1,5,1.0,1.0,WD ,113000,68,2008.0,15.0,AsbShngAsbShng
1753,2126,20,Inside,CollgCr,1Fam,1Story,1996,1996,Gable,CompShg,None,0.0,PConc,1097.0,1097,1,6,1.0,1.0,WD ,147900,11,2436.0,15.0,VinylSdVinylSd
1754,898,30,Corner,Edwards,1Fam,1Story,1922,1950,Gable,CompShg,None,0.0,PConc,864.0,864,1,4,0.0,0.0,WD ,99900,87,1728.0,13.0,Wd SdngWd Sdng
1755,1048,160,FR2,NPkVill,TwnhsE,2Story,1975,1975,Gable,CompShg,None,0.0,CBlock,855.0,1456,2,7,2.0,2.0,WD ,143000,33,2771.0,16.0,PlywoodBrk Cmn
1756,2676,50,Inside,BrkSide,1Fam,1.5Fin,1934,1950,Gable,CompShg,None,0.0,PConc,816.0,1176,1,6,1.0,2.0,WD ,114500,72,2520.0,15.0,Wd SdngWd Sdng
1757,2498,20,Inside,Sawyer,1Fam,1Story,1967,1967,Gable,CompShg,None,0.0,CBlock,912.0,941,1,6,1.0,1.0,WD ,129200,39,2141.0,14.0,VinylSdVinylSd
1758,1560,120,Inside,Crawfor,TwnhsE,1Story,2008,2008,Hip,CompShg,Stone,186.0,PConc,1600.0,1652,2,5,3.0,2.0,New,392500,0,3734.0,22.0,CemntBdCemntBd
1759,296,70,Inside,Crawfor,1Fam,2Story,1941,2006,Gable,CompShg,None,0.0,Stone,1152.0,2340,2,9,2.0,1.0,WD ,266500,69,3744.0,19.0,CemntBdCemntBd
1760,354,80,Inside,Gilbert,1Fam,SLvl,1998,1998,Gable,CompShg,None,0.0,PConc,384.0,1382,2,7,3.0,2.0,WD ,177500,11,2162.0,18.0,VinylSdVinylSd
1761,970,20,Inside,Mitchel,1Fam,1Story,1968,1968,Gable,CompShg,BrkFace,182.0,CBlock,1008.0,1008,1,6,1.0,1.0,WD ,139500,41,2400.0,15.0,HdBoardHdBoard
1762,884,60,Corner,CollgCr,1Fam,2Story,2007,2007,Gable,CompShg,None,0.0,PConc,608.0,1396,2,6,3.0,2.0,WD ,170000,2,2444.0,18.0,VinylSdVinylSd
1763,1894,60,Inside,NAmes,1Fam,2Story,1964,1997,Gable,CompShg,BrkFace,306.0,CBlock,845.0,2154,2,8,2.0,2.0,WD ,224500,43,3538.0,15.0,MetalSdMetalSd
1764,450,60,Inside,NridgHt,1Fam,2Story,2003,2004,Gable,CompShg,Stone,186.0,PConc,1082.0,2400,3,10,3.0,3.0,WD ,290000,6,4212.0,20.0,VinylSdVinylSd
1765,2031,50,Corner,IDOTRR,1Fam,1.5Fin,1931,1950,Gable,CompShg,BrkFace,600.0,PConc,1040.0,1818,1,7,1.0,1.0,WD ,169500,76,3098.0,16.0,StuccoStucco
1766,949,20,CulDSac,Mitchel,1Fam,1Story,2004,2005,Hip,CompShg,Stone,108.0,PConc,1710.0,1710,2,7,3.0,2.0,WD ,240000,5,3970.0,20.0,VinylSdVinylSd
1767,1907,20,Inside,NAmes,1Fam,1Story,1955,1955,Hip,CompShg,BrkFace,176.0,CBlock,1078.0,1150,1,6,3.0,1.0,WD ,144000,52,2516.0,14.0,HdBoardHdBoard
1768,1906,60,Corner,NAmes,1Fam,2Story,1964,1978,Gable,CompShg,BrkCmn,272.0,CBlock,816.0,1977,1,9,2.0,2.0,WD ,165000,43,3333.0,15.0,VinylSdVinylSd
1769,549,120,Inside,SawyerW,TwnhsE,1Story,1990,1991,Gable,CompShg,None,0.0,PConc,1332.0,1332,2,5,2.0,2.0,WD ,145000,19,3206.0,18.0,PlywoodImStucc
1770,243,20,CulDSac,Edwards,1Fam,1Story,1964,1964,Gable,CompShg,None,0.0,CBlock,1250.0,1298,2,5,1.0,2.0,COD,114000,46,3052.0,14.0,Wd SdngWd Sdng
1771,1697,20,Corner,NridgHt,1Fam,1Story,2006,2006,Hip,CompShg,BrkFace,375.0,PConc,1935.0,1973,2,9,3.0,3.0,New,395000,1,4803.0,20.0,VinylSdVinylSd
1772,2365,160,Inside,BrDale,TwnhsE,2Story,1973,1973,Gable,CompShg,BrkFace,514.0,CBlock,525.0,1092,1,6,1.0,2.0,WD ,105500,33,2057.0,15.0,HdBoardHdBoard
1773,310,60,Inside,Mitchel,1Fam,2Story,1998,1999,Gable,CompShg,None,0.0,PConc,1049.0,1916,2,8,1.0,3.0,WD ,254900,12,3706.0,20.0,VinylSdVinylSd
1774,1961,20,Inside,NAmes,1Fam,1Story,1950,1950,Gable,CompShg,None,0.0,CBlock,864.0,1238,1,6,1.0,1.0,WD ,102000,57,2459.0,14.0,WdShingWdShing
1775,849,60,Inside,CollgCr,1Fam,2Story,2001,2001,Gable,CompShg,None,0.0,PConc,944.0,1840,2,6,2.0,2.0,WD ,230000,8,3406.0,19.0,VinylSdVinylSd
1776,2018,70,Inside,BrkSide,1Fam,2Story,1920,2004,Gable,CompShg,None,0.0,BrkTil,939.0,1513,1,8,1.0,1.0,WD ,137500,87,2632.0,14.0,MetalSdMetalSd
1777,1328,30,Inside,BrkSide,1Fam,1Story,1928,1983,Gable,CompShg,None,0.0,BrkTil,1008.0,1143,1,5,1.0,1.0,WD ,138000,80,2439.0,15.0,WdShingWdShing
1778,801,80,Inside,SawyerW,1Fam,SLvl,1983,1983,Gable,CompShg,BrkFace,100.0,CBlock,520.0,1338,1,5,1.0,2.0,WD ,156500,26,2434.0,18.0,Wd SdngWd Sdng
1779,400,20,Inside,NAmes,1Fam,1Story,1970,1970,Gable,CompShg,None,0.0,CBlock,864.0,864,1,5,1.0,2.0,WD ,124500,39,2191.0,13.0,MetalSdMetalSd
1780,1650,60,Inside,NWAmes,1Fam,2Story,1977,1977,Mansard,WdShake,None,0.0,CBlock,808.0,1969,2,8,2.0,2.0,WD ,190000,30,3311.0,17.0,WdShingPlywood
1781,1084,20,Inside,Blmngtn,1Fam,1Story,2007,2007,Gable,CompShg,BrkFace,16.0,PConc,1266.0,1266,2,6,3.0,2.0,WD ,159895,1,2920.0,19.0,VinylSdVinylSd
1782,1522,70,Inside,SWISU,1Fam,2Story,1921,1998,Gable,CompShg,None,0.0,BrkTil,612.0,2601,3,8,2.0,2.0,WD ,189000,87,3834.0,14.0,MetalSdWd Sdng
1783,2496,20,Inside,Sawyer,1Fam,1Story,1964,1964,Gable,CompShg,None,0.0,CBlock,912.0,912,1,6,0.0,0.0,WD ,124000,42,1824.0,14.0,HdBoardHdBoard
1784,220,20,Inside,Sawyer,1Fam,1Story,1957,1996,Hip,CompShg,BrkFace,180.0,CBlock,1392.0,1392,1,5,1.0,2.0,WD ,121500,53,3312.0,15.0,Wd SdngWd Sdng
1785,1254,90,Inside,NAmes,Duplex,1Story,1957,1957,Gable,CompShg,None,0.0,CBlock,1824.0,1824,2,9,1.0,2.0,WD ,146000,51,4132.0,14.0,Wd SdngWd Sdng
1786,1443,60,Inside,CollgCr,1Fam,2Story,2000,2001,Gable,CompShg,None,0.0,PConc,928.0,1823,2,6,2.0,2.0,WD ,235000,8,3377.0,19.0,VinylSdVinylSd
1787,2885,120,Inside,Crawfor,TwnhsE,1Story,2004,2005,Hip,CompShg,Stone,186.0,PConc,1594.0,1646,2,5,3.0,2.0,WD ,300000,2,3765.0,21.0,CemntBdCemntBd
1788,2920,160,Inside,MeadowV,Twnhs,2Story,1970,1970,Gable,CompShg,None,0.0,CBlock,546.0,1092,1,5,0.0,0.0,WD ,90500,36,1638.0,13.0,CemntBdCemntBd
1789,1197,90,Inside,NAmes,Duplex,1Story,1965,1965,Gable,CompShg,BrkFace,108.0,CBlock,1728.0,1728,2,10,1.0,2.0,WD ,142600,43,4032.0,14.0,HdBoardHdBoard
1790,848,20,Inside,CollgCr,1Fam,1Story,2002,2002,Gable,CompShg,BrkFace,110.0,PConc,1573.0,1573,2,6,2.0,2.0,WD ,227000,7,3690.0,19.0,VinylSdVinylSd
1791,926,90,Corner,Crawfor,Duplex,2.5Unf,1940,1950,Gable,CompShg,None,0.0,BrkTil,920.0,2480,2,13,1.0,2.0,WD ,205000,69,3800.0,16.0,Wd SdngWd Sdng
1792,2158,20,CulDSac,CollgCr,1Fam,1Story,1999,2000,Gable,CompShg,BrkFace,158.0,PConc,1341.0,1341,1,5,2.0,2.0,WD ,246900,8,3164.0,20.0,VinylSdVinylSd
1793,1555,70,Corner,IDOTRR,1Fam,2Story,1895,1950,Gable,CompShg,None,0.0,Stone,173.0,1361,1,6,1.0,1.0,WD ,89000,113,1719.0,11.0,Wd SdngWd Sdng
1794,278,50,Inside,Edwards,1Fam,1.5Fin,1948,1950,Gable,CompShg,None,0.0,CBlock,744.0,1120,1,5,1.0,2.0,WD ,64000,62,2344.0,12.0,VinylSdVinylSd
1795,2522,120,Inside,Greens,Twnhs,1Story,1978,1978,Gable,CompShg,None,0.0,CBlock,1226.0,1226,1,4,3.0,2.0,WD ,170000,28,2936.0,20.0,Wd SdngPlywood
1796,434,60,Inside,NridgHt,1Fam,2Story,2008,2009,Hip,CompShg,Stone,424.0,PConc,1734.0,2822,3,12,2.0,3.0,New,582933,1,5576.0,24.0,VinylSdVinylSd
1797,2683,30,Inside,OldTown,1Fam,1Story,1925,1980,Gable,CompShg,None,0.0,BrkTil,1103.0,1103,1,5,1.0,2.0,WD ,110500,81,2646.0,16.0,MetalSdMetalSd
1798,2173,20,Inside,Edwards,1Fam,1Story,1960,1960,Hip,CompShg,Stone,198.0,CBlock,1179.0,1179,1,5,3.0,2.0,WD ,110000,47,2980.0,15.0,HdBoardHdBoard
1799,894,20,Inside,Edwards,1Fam,1Story,1947,2008,Hip,CompShg,None,0.0,CBlock,698.0,698,1,4,0.0,0.0,WD ,118000,62,1396.0,14.0,VinylSdVinylSd
1800,1066,60,Inside,NridgHt,1Fam,2Story,2003,2004,Gable,CompShg,BrkFace,292.0,PConc,998.0,2046,2,8,2.0,3.0,WD ,284000,5,3915.0,19.0,VinylSdVinylSd
1801,1261,60,Inside,NAmes,1Fam,2Story,1962,1962,Gable,CompShg,BrkFace,318.0,CBlock,858.0,1716,1,8,3.0,2.0,WD ,171000,46,3064.0,15.0,HdBoardHdBoard
1802,537,60,Corner,SawyerW,1Fam,2Story,2004,2004,Gable,CompShg,None,0.0,PConc,835.0,1812,2,8,2.0,2.0,WD ,193000,5,3125.0,19.0,VinylSdVinylSd
1803,2301,20,Corner,Mitchel,1Fam,1Story,1976,2003,Gable,CompShg,None,0.0,PConc,1090.0,1178,1,6,1.0,2.0,WD ,135000,31,2770.0,15.0,PlywoodPlywood
1804,2854,70,Inside,Crawfor,1Fam,2.5Unf,1919,1950,Gable,CompShg,None,0.0,BrkTil,818.0,1636,1,7,1.0,1.0,WD ,167000,87,2742.0,17.0,MetalSdStucco
1805,2649,20,Inside,OldTown,1Fam,1Story,1950,1950,Gable,CompShg,None,0.0,CBlock,576.0,864,1,5,2.0,1.0,COD,105000,56,1968.0,13.0,MetalSdMetalSd
1806,2776,20,Inside,CollgCr,1Fam,1Story,1999,1999,Gable,CompShg,BrkFace,183.0,PConc,1588.0,1588,2,6,2.0,2.0,WD ,214000,7,3648.0,19.0,VinylSdVinylSd
1807,2403,60,Corner,NridgHt,1Fam,2Story,2004,2004,Gable,CompShg,BrkFace,112.0,PConc,1420.0,1914,2,9,2.0,3.0,WD ,279000,2,4080.0,20.0,VinylSdVinylSd
1808,2355,80,Inside,NWAmes,1Fam,SLvl,1975,2000,Gable,CompShg,BrkFace,248.0,CBlock,675.0,1875,3,8,2.0,2.0,WD ,184500,31,3035.0,16.0,PlywoodPlywood
1809,1983,50,Inside,OldTown,1Fam,1.5Fin,1948,2002,Gable,CompShg,None,0.0,CBlock,649.0,1183,1,6,1.0,1.0,WD ,120000,59,2140.0,12.0,MetalSdMetalSd
1810,547,60,Inside,SawyerW,1Fam,2Story,1992,1992,Gable,CompShg,None,0.0,PConc,816.0,1730,2,6,2.0,2.0,WD ,171500,17,3074.0,18.0,HdBoardHdBoard
1811,1842,160,Inside,Somerst,TwnhsE,2Story,2006,2007,Gable,CompShg,None,0.0,PConc,625.0,1250,2,5,2.0,2.0,New,164700,1,2403.0,19.0,MetalSdMetalSd
1812,2748,60,Inside,SawyerW,1Fam,2Story,1989,1989,Gable,CompShg,BrkFace,232.0,CBlock,868.0,2559,2,9,2.0,2.0,WD ,209000,17,3933.0,19.0,HdBoardHdBoard
1813,2425,120,Inside,Blmngtn,TwnhsE,1Story,2004,2004,Hip,CompShg,BrkFace,18.0,PConc,1365.0,1548,2,7,3.0,2.0,WD ,225000,2,3301.0,19.0,VinylSdVinylSd
1814,2837,50,FR2,Edwards,1Fam,1.5Fin,1910,1996,Gambrel,CompShg,None,0.0,PConc,658.0,1184,1,8,0.0,0.0,WD ,81000,96,1842.0,14.0,Wd SdngVinylSd
1815,2456,20,CulDSac,Somerst,1Fam,1Story,2006,2006,Gable,CompShg,None,0.0,PConc,1670.0,1670,2,6,2.0,3.0,New,336820,0,4268.0,21.0,VinylSdVinylSd
1816,2114,60,Inside,SawyerW,1Fam,2Story,1988,1989,Gable,CompShg,BrkFace,128.0,CBlock,1157.0,2062,2,7,3.0,2.0,WD ,277000,19,3673.0,18.0,PlywoodPlywood
1817,1890,20,Inside,NAmes,1Fam,1Story,1960,1960,Hip,CompShg,None,0.0,CBlock,894.0,894,1,5,1.0,1.0,WD ,117600,47,2100.0,14.0,CemntBdCemntBd
1818,621,50,Inside,NAmes,1Fam,1.5Fin,1950,2005,Gable,CompShg,None,0.0,CBlock,856.0,1668,1,6,1.0,1.0,WD ,140000,59,2795.0,15.0,VinylSdVinylSd
1819,1427,20,Inside,CollgCr,1Fam,1Story,2008,2008,Hip,CompShg,Stone,402.0,PConc,1751.0,1766,2,8,3.0,3.0,New,395039,0,4391.0,24.0,VinylSdVinylSd
1820,1728,60,Inside,Gilbert,1Fam,2Story,2007,2007,Gable,CompShg,None,0.0,CBlock,768.0,1496,3,7,1.0,2.0,New,181755,0,2836.0,18.0,VinylSdVinylSd
1821,2472,20,Corner,SawyerW,1Fam,1Story,2005,2006,Gable,CompShg,BrkFace,118.0,PConc,1400.0,1400,2,6,2.0,2.0,New,186800,1,3412.0,19.0,VinylSdVinylSd
1822,610,60,Corner,NAmes,1Fam,2Story,1965,1965,Gable,CompShg,None,0.0,CBlock,744.0,2140,2,7,3.0,2.0,WD ,177500,44,3433.0,14.0,MetalSdMetalSd
1823,1950,30,Inside,OldTown,1Fam,1Story,1927,2007,Gable,CompShg,None,0.0,BrkTil,656.0,968,2,5,1.0,1.0,WD ,64500,80,1840.0,13.0,Wd SdngWd Sdng
1824,94,120,CulDSac,Somerst,TwnhsE,1Story,2004,2005,Gable,CompShg,None,0.0,PConc,1488.0,1488,2,6,3.0,2.0,WD ,260000,6,3482.0,20.0,MetalSdMetalSd
1825,1745,20,Inside,Blmngtn,1Fam,1Story,2007,2007,Gable,CompShg,BrkFace,16.0,PConc,1266.0,1266,2,6,3.0,2.0,New,185485,0,2920.0,19.0,VinylSdVinylSd
1826,744,30,Corner,BrkSide,1Fam,1Story,1931,1993,Gable,CompShg,None,0.0,BrkTil,715.0,875,1,5,1.0,1.0,WD ,105000,78,1770.0,14.0,Wd SdngWd Sdng
1827,1859,80,FR2,Veenker,1Fam,SLvl,1976,1994,Hip,CompShg,BrkFace,360.0,CBlock,528.0,1855,2,7,2.0,2.0,WD ,187000,31,2895.0,16.0,PlywoodPlywood
1828,2343,20,Corner,NWAmes,1Fam,1Story,1984,1998,Gable,CompShg,None,0.0,CBlock,1208.0,1621,2,8,2.0,2.0,WD ,202500,22,3269.0,19.0,Wd SdngWd Sdng
1829,1713,20,Inside,NridgHt,1Fam,1Story,2005,2006,Gable,CompShg,BrkFace,210.0,PConc,1614.0,1614,2,7,2.0,3.0,WD ,245700,2,4106.0,19.0,VinylSdVinylSd
1830,1816,160,Inside,SawyerW,TwnhsE,2Story,1980,1980,Gable,CompShg,None,0.0,CBlock,630.0,1266,1,5,2.0,1.0,WD ,128000,27,2179.0,15.0,PlywoodPlywood
1831,2390,60,Inside,NridgHt,1Fam,2Story,2005,2005,Gable,CompShg,BrkFace,178.0,PConc,1030.0,2098,2,8,2.0,3.0,WD ,275500,1,4006.0,21.0,VinylSdVinylSd
